"country","year","corporate_rate_rank","corporate_rate","cost_recovery_rank","cost_recovery","incentives_rank","incentives","consumption_tax_rate_rank","consumption_tax_rate","consumption_tax_base_rank","consumption_tax_base","consumption_tax_complexity_rank","consumption_tax_complexity","real_property_tax_rank","real_property_tax","wealth_taxes_rank","wealth_taxes","capital_taxes_rank","capital_taxes","capital_gains_and_dividends_rank","capital_gains_and_dividends","income_tax_rank","income_tax","income_tax_complexity_rank","income_tax_complexity","territorial_rank","territorial","withholding_taxes_rank","withholding_taxes","tax_treaties_rank","tax_treaties","international_regulations_rank","international_regulations","ISO_2","ISO_3"
"Slovak Republic",2018,12,64.5322228866468,17,46.821948503821,19,75.7035574290527,15,49.1416740994227,33,36.6232292928271,30,47.6179801591441,11,70.5773489560026,1,100,4,84.814950490463,2,99.9434683585486,7,77.3894191485933,11,81.0822083817932,15,81.2937219704113,28,39.4195743689749,23,58.3584443912042,18,60.0072109951228,"SK","SVK"
"Slovak Republic",2017,13,71.9402724520615,17,43.6648284294221,15,81.4862964421865,15,49.104215230644,33,37.2587646344999,30,47.6868858130062,10,70.2467412205408,1,100,4,84.8526809422139,2,99.9427803789416,7,76.9150335311272,11,82.4989571224291,30,57.905823391761,28,46.9168605385742,23,58.228517034581,19,58.8739128321917,"SK","SVK"
"Slovenia",2015,4,86.4156065167147,21,41.4463691929748,21,72.342531953271,26,41.0331621122338,29,43.4252003741014,25,58.6146944598348,31,41.8612568902643,10,69.2053315678677,15,64.1109396353787,11,81.6293118597535,24,53.7204847305864,21,72.0593491529594,28,67.3940522306872,14,65.8612269921994,26,53.5775983758685,5,79.6659739725675,"SI","SVN"
"Slovenia",2014,4,86.4383562403086,22,42.9129783244727,23,73.5067564281113,26,37.8516067112559,29,43.1771622030566,25,58.6833448320002,30,42.0132827348956,11,69.2053315678677,7,79.3697667380259,11,81.5998743554078,27,56.976846374308,21,71.9758605035816,27,67.5033063826927,13,65.7344985236806,28,51.2333247932354,6,78.8300170530603,"SI","SVN"
"Slovenia",2018,4,70.4435190722057,22,44.7768016954963,26,71.9191016525895,26,41.0689239564739,29,49.8639599551858,26,57.9565367066814,30,43.0948914134252,10,69.9587627149608,14,64.2844659801546,10,81.6273630571445,19,55.8160009227963,23,69.8120346517977,31,67.8596800412078,12,63.0195867303657,27,50.7241591962583,5,80.0036054975614,"SI","SVN"
"Slovenia",2017,5,76.6168937100513,21,41.8284114427331,24,74.1908224093214,26,41.0255192355081,29,48.7621466273091,26,58.0118425604392,29,42.4685251052318,10,69.2053315678677,14,64.3130633197506,10,81.4037714680989,21,54.1987436876632,21,72.0728039187699,29,67.2646467153608,12,67.7275372730025,27,51.1486046675608,5,79.4369564160959,"SI","SVN"
"Slovenia",2020,5,65.2256993056136,23,45.5598090114116,20,68.0753770805892,26,40.8050844918286,29,50.5841004202422,25,69.231489120611,31,43.6283207819247,10,70.1353110807781,14,65.2812017352521,12,79.3832009883481,17,55.1183540729966,24,69.9245389389253,32,67.652947832093,13,62.9669107405611,27,51.0391078045747,4,77.2946630163907,"SI","SVN"
"Slovenia",2019,4,67.7286769927043,22,44.6080049558522,25,68.8743863584105,26,41.0689239564739,29,49.7210639872749,26,58.1168488781203,30,43.9441317215858,10,69.9587627149608,14,64.4968040195217,11,81.743690729297,26,50.4915837363301,23,70.1348394977191,31,67.8596800412078,13,63.0198208041778,27,51.3905993432046,5,78.1830888823687,"SI","SVN"
"Slovenia",2016,4,86.736517702149,22,38.4335277373301,19,70.0761436466909,26,41.0521244823028,29,41.3710075935919,26,58.4901152272444,30,42.1252114662108,10,69.2053315678677,16,65.1003159676678,11,76.1784045950331,22,54.9150909218126,21,72.075845636623,28,67.3940522306872,14,65.8877315974908,27,52.5649303126302,5,79.6733711884354,"SI","SVN"
"Slovenia",2021,5,64.4143732527912,22,38.3541188912203,20,66.8024454525392,26,40.8050844918286,30,49.3464188397052,26,69.2672197975869,31,43.6733938146059,10,69.9587627149608,14,65.1733728175226,12,79.2184516357151,15,57.5738536856858,24,72.1807454313496,32,67.655335377877,13,62.9693215947953,27,51.0391078045747,4,77.3545459996439,"SI","SVN"
"Spain",2019,21,48.3658831883269,26,42.6174183132185,28,63.6751047994207,20,45.1052990279483,16,62.4996145589548,13,81.4615560608074,22,62.3067874475246,36,27.8406080021338,26,62.058192212866,20,61.9398608705597,12,60.5599658533259,19,72.5240523379016,15,81.2937219704113,22,48.8754442291428,8,75.0008796622195,11,57.5025953848451,"ES","ESP"
"Spain",2015,24,53.2093113353507,37,23.8243188454885,31,59.1950527777997,20,45.0445116284083,20,52.9174478971505,17,75.5758852549845,22,61.7468300872652,35,28.5388475927271,22,62.7326680018179,21,59.8702410573314,32,45.5641574427662,21,72.0593491529594,15,80.483489118813,19,55.6195950898592,10,74.678690023201,29,43.0375471195702,"ES","ESP"
"Spain",2018,19,52.7096305155291,25,42.4325013923375,27,69.2317150092895,20,45.1052990279483,16,63.1872143764822,13,81.3905982144328,22,61.6286024630299,36,27.8406080021338,26,62.4293507662647,20,61.9357098468911,12,61.8062985321154,20,72.2270718796539,15,81.2937219704113,22,48.8752247364825,7,75.0150666347225,26,43.0385083687993,"ES","ESP"
"Spain",2020,22,44.3611188889818,27,42.4713453641157,23,62.6670047970263,20,44.8595307595116,15,63.2807031306764,10,88.6509591018647,23,62.278175483725,36,27.6769924426448,26,62.8129320012034,20,61.9287533358287,12,60.7704686180224,21,72.3305758238112,15,81.4836655340403,22,48.6936360794047,8,74.4851688559051,9,57.4186809264855,"ES","ESP"
"Spain",2016,19,63.1569936170806,36,26.3282130095395,28,58.9160417509739,20,45.0621840413298,17,53.9753540116184,18,75.5023630849311,22,60.9252343484122,35,28.5388475927271,26,63.1766268695344,20,57.9961204965984,10,64.4911800036536,21,72.075845636623,15,80.483489118813,19,56.791126690155,8,77.3444443284204,29,43.0400799562479,"ES","ESP"
"Spain",2021,21,43.0629972044658,28,34.8147120092633,34,47.5903142013419,20,44.8595307595116,17,65.0652507403682,8,90.9313107599437,22,62.8596051636428,36,27.8406080021338,32,46.3126936502318,21,56.3096792985675,11,62.6273932807419,21,74.4062857968416,25,78.8256489744954,22,48.6975401410728,8,74.4851688559051,8,57.2672450807713,"ES","ESP"
"Spain",2017,20,62.587029936082,25,39.6871147008935,29,68.4844548499559,20,45.064867233076,16,62.2205842362686,13,81.4150778546206,22,61.0447099457009,35,28.5388475927271,26,62.4126372321535,20,61.9532116325488,10,63.9811596935515,21,72.0728039187699,15,80.6104388281366,18,59.1215472124699,8,75.9282979521314,27,42.3834525169322,"ES","ESP"
"Spain",2014,28,47.2602742678667,37,23.2984282983156,31,59.7463011435371,20,41.5073945517703,20,54.8040785340933,17,75.6164002287214,22,63.0204868385252,34,28.5388475927271,22,62.7326680018179,26,53.4637496345954,33,45.8735378454996,21,71.9758605035816,15,80.3763083483142,26,49.0631559533575,10,73.5266620306135,31,42.0318208982762,"ES","ESP"
"Sweden",2019,14,59.9835594709534,16,47.6207297321479,6,90.6489317386227,34,28.9597987420508,6,75.4887976830812,15,80.7749470260224,14,67.9257141450022,1,100,14,64.4968040195217,30,48.2193142865095,23,51.0705987539904,3,91.6377550593614,1,100,7,74.2415181910309,17,66.667839549626,31,35.6856842672137,"SE","SWE"
"Sweden",2018,14,61.5765747938674,15,47.826907855419,5,91.5635167357403,34,28.9597987420508,5,76.4437247468363,15,80.7013611112636,15,66.6448048602342,1,100,14,64.2844659801546,30,48.2002829574282,22,52.825183646944,3,91.5473697025033,1,100,7,74.2401834572095,16,66.6867555129633,21,46.0662002449144,"SE","SWE"
"Sweden",2015,14,71.3218359797311,14,44.3975681890457,4,94.1934705196522,34,28.99911356371,5,64.5250312502415,13,81.0034663094324,17,65.2309337299769,1,100,15,64.1109396353787,33,47.4354807370473,26,52.7990943552106,3,92.1766177628286,1,100,7,75.8602541716101,15,69.7551019721568,23,47.0771723214379,"SE","SWE"
"Sweden",2014,15,71.3698631739848,15,45.9299909754337,3,97.9137092388222,33,26.8842431897128,7,66.1828924032457,11,81.0349779556722,17,66.0417101012847,1,100,16,64.1109396353787,34,47.5067250634796,22,58.4871106334624,3,92.1532409410028,1,100,7,75.7763849248801,16,69.3466612986051,24,47.5735906373715,"SE","SWE"
"Sweden",2020,15,56.8798671389609,17,47.59585870747,4,90.0886841983915,34,28.6417456887797,5,75.9275054912226,15,85.8767491045428,14,68.0249337884497,1,100,14,65.2812017352521,29,48.2220287235125,26,50.0516614717172,4,91.5788709028991,1,100,7,74.66916093807,17,66.2100884848473,31,34.7133439428761,"SE","SWE"
"Sweden",2017,15,69.6019618230666,14,44.8551759383991,5,92.0376978975747,34,28.9074752428043,5,74.6194459415754,15,80.7267474047918,15,65.9575516987367,1,100,14,64.3130633197506,32,48.1969384473392,24,52.6738414954976,3,92.1803850972556,1,100,7,77.1162124864456,16,68.1403943484092,21,46.4560357855769,"SE","SWE"
"Sweden",2016,14,71.9993151489812,15,41.383428999352,5,90.2348332161323,34,29.0219458052217,5,63.5554185494402,14,80.9462823993909,16,65.478685260294,1,100,16,65.1003159676678,30,45.2123310825197,24,53.3592476358833,3,92.1812367782544,1,100,7,75.9798864436237,15,69.5565970663149,22,47.0600463471895,"SE","SWE"
"Sweden",2021,14,58.7206729732377,18,41.5523556711273,6,87.4955253840223,34,28.6417456887797,6,78.5992453104732,15,85.8931500710235,15,68.1653968119814,1,100,14,65.1733728175226,29,48.4963778882158,19,56.5500620919679,4,92.2106087207779,1,100,7,74.662597962716,17,66.2100884848473,31,34.6217910804151,"SE","SWE"
"Switzerland",2014,14,73.9357834335921,8,49.8080593893989,13,84.3841735292806,3,89.0326364784569,16,56.4311027374879,1,100,4,74.7602711794429,34,28.5388475927271,36,30.8367421629626,8,85.5386334618208,15,61.8569729361467,28,63.4486849031368,1,100,27,47.7218217000105,8,76.3133291852858,6,78.8300170530603,"CH","CHE"
"Switzerland",2019,13,60.7949218468705,8,51.812442344345,12,80.5926369323488,2,98.7890874785577,19,59.0008935698523,1,100,4,75.2350199907375,36,27.8406080021338,36,30.5051982216389,9,85.6516642822171,17,55.5516533406066,29,63.1847308481376,1,100,26,43.6938834027919,8,75.0008796622195,1,100,"CH","CHE"
"Switzerland",2018,13,64.0930697373736,8,52.1614557585829,13,82.5037158442673,2,98.7890874785577,19,59.826605171331,1,100,4,74.8452456681561,36,27.8406080021338,35,30.6876441621241,9,85.5602378899182,18,56.7461502405769,29,63.1405101707878,1,100,25,43.6927982247187,10,74.3210407079092,5,80.0036054975614,"CH","CHE"
"Switzerland",2015,13,73.8920605830967,8,48.6124250366568,11,84.323692483627,2,97.1920553386778,16,54.5856292276551,1,100,4,74.6410603382386,35,28.5388475927271,36,30.8367421629626,8,85.5617695288528,15,58.0067115972749,28,63.4483672885328,1,100,26,47.9876113200848,8,76.7887991879343,5,79.6659739725675,"CH","CHE"
"Switzerland",2021,9,61.9286602874958,11,46.3959742664022,21,64.9032012519865,2,98.7836661196951,18,61.2126359061523,1,100,4,75.008173136082,36,27.8406080021338,36,31.0120537050639,10,84.5050747927759,16,57.4609916249878,31,62.156577162065,1,100,26,44.3736208741977,8,74.4851688559051,1,100,"CH","CHE"
"Switzerland",2020,14,57.7541591295891,8,51.857439321399,21,67.4352232146665,2,98.7836661196951,20,58.747800606713,1,100,4,75.0217444804687,36,27.6769924426448,36,30.876196570576,10,84.6137385055899,16,55.9906558410804,29,63.1853797746336,1,100,26,44.373947738451,8,74.4851688559051,1,100,"CH","CHE"
"Switzerland",2017,14,71.5928439204948,8,48.7529950731303,13,82.8849030127129,2,97.5763912014592,20,59.5268834360698,1,100,4,74.5573408094203,35,28.5388475927271,35,30.7012957491463,8,85.3845086592326,16,56.6562117387435,28,63.4502104419589,1,100,25,50.7787527595672,8,75.9282979521314,5,79.4369564160959,"CH","CHE"
"Switzerland",2016,13,74.5088220011043,8,46.3720501276391,9,81.2185033894411,2,97.1929583086811,22,50.3945137826341,1,100,4,74.6632382387668,35,28.5388475927271,35,31.0771086108792,8,79.8612232446409,16,58.3491443041659,28,63.4506271235096,1,100,26,48.0880936282901,9,76.6364582136835,5,79.6733711884354,"CH","CHE"
"Turkey",2020,16,54.7934090972977,14,49.0091197702126,25,59.0737667221301,11,57.0228695625605,18,58.8244041150429,29,66.2050782144416,7,74.0714473889982,10,70.1353110807781,33,46.1545467467382,8,86.9055464110352,8,67.9120375392802,17,77.5436557410642,1,100,15,62.2938989327737,14,69.6580386394548,22,54.5893260327814,"TR","TUR"
"Turkey",2018,14,61.5765747938674,13,49.7505309874172,23,73.1473643807163,11,57.2144242423715,18,60.0028478577916,32,42.79332043696,7,73.5287004925701,10,69.9587627149608,32,45.8726936716611,5,89.2590735993962,9,67.1603880998965,17,73.8370966982247,1,100,14,62.4872514858172,15,68.0748073665899,21,46.0662002449144,"TR","TUR"
"Turkey",2019,15,58.0472800905156,13,49.6909622060264,20,70.5599872924768,11,57.2144242423715,18,59.2845346996999,30,50.5641494954863,7,74.378495524876,10,69.9587627149608,33,45.5999687047233,5,89.3270805473825,9,66.8064956642391,25,69.7366373576887,1,100,15,62.4874759889921,14,69.4455195871572,22,56.3661777647373,"TR","TUR"
"Turkey",2016,8,77.8941961702483,10,45.8263598176486,24,66.8404054189291,12,57.0923627184108,18,53.5321582427636,32,39.4363976266353,7,73.1210542327021,10,69.2053315678677,32,46.4098451627412,5,83.3248832165231,9,67.9247987282185,17,75.7990662184066,1,100,16,65.3455964529849,15,69.5565970663149,22,47.0600463471895,"TR","TUR"
"Turkey",2014,8,77.3972604005143,27,39.0719051108907,10,86.3820388039282,11,52.4747580733133,18,55.1464240837236,32,39.7183227876723,7,73.5147359904193,11,69.2053315678677,32,46.0955692656098,4,89.2430032811768,10,70.5211125247511,17,75.7124124364374,1,100,15,65.2120178904797,14,70.0433280872732,24,47.5735906373715,"TR","TUR"
"Turkey",2015,8,77.3593441945245,26,37.5535441447558,10,85.5653150189382,11,57.078560176932,14,56.7471777328532,32,39.6181607692672,7,73.4841255075624,10,69.2053315678677,32,46.0955692656098,4,89.2602128994029,9,67.4226582925859,17,75.7847692658981,1,100,16,65.3190274981767,15,69.7551019721568,23,47.0771723214379,"TR","TUR"
"Turkey",2021,21,43.0629972044658,17,41.6270108357975,25,58.0560275624645,11,57.0228695625605,25,54.6597108157957,29,66.2443233842348,7,74.281898636614,10,69.9587627149608,32,46.3126936502318,8,86.8214571348437,14,58.1147706732433,16,79.2282899220744,1,100,15,62.2961129656471,14,69.6580386394548,22,54.7090919992877,"TR","TUR"
"Turkey",2017,9,74.2785830810564,12,47.0308638726451,27,72.8935629568138,11,57.1829112257798,18,61.1866411894426,35,38.738589965231,7,73.1026317393639,10,69.2053315678677,32,45.8486148069324,5,89.1283585142833,9,66.0226861233976,17,75.7964300629339,1,100,14,67.2192986090108,15,69.5563768218133,21,46.4560357855769,"TR","TUR"
"United Kingdom",2019,4,67.7286769927043,36,29.5870636793507,18,71.4334108325533,15,49.1416740994227,37,25.460418653022,6,88.3276464086565,36,30.2799563190535,10,69.9587627149608,27,48.038580511379,29,49.5188476932207,21,51.4150783472169,7,86.8593293789964,1,100,9,67.8654156115497,1,100,26,46.5941398260294,"GB","GBR"
"United Kingdom",2017,5,76.6168937100513,36,27.0628805478083,21,74.7685794284436,15,49.104215230644,37,25.0516640551968,5,88.2983823529093,36,26.7744383327736,10,69.2053315678677,28,47.7490408945295,30,49.206753878561,25,52.5725170045363,6,87.7120337242587,1,100,9,72.2259080397063,1,100,30,34.1382223593025,"GB","GBR"
"United Kingdom",2014,11,74.3835617872495,36,31.7544613282107,28,68.4192941654609,15,45.1631823922846,37,23.4297845586904,5,88.4855223302295,37,26.4149174796313,11,69.2053315678677,26,47.4738408991706,30,48.8730416686906,26,57.0726906486966,5,88.7903442014326,1,100,10,70.4617414149873,1,100,16,76.5576801882334,"GB","GBR"
"United Kingdom",2021,5,64.4143732527912,33,29.2111393809896,27,55.2832262496099,15,48.9139770271945,37,26.8282033203816,7,91.4351268288357,36,29.1510297470028,10,69.9587627149608,26,48.8367598174512,28,49.6810448095312,22,53.2645089041538,15,79.6594944446027,1,100,9,67.5173634845831,1,100,25,45.9445180805932,"GB","GBR"
"United Kingdom",2015,8,77.3593441945245,36,29.7898896782028,25,68.9939771207105,15,49.0558611445829,37,23.0918837589636,5,88.4663902592983,37,26.1418466848795,10,69.2053315678677,27,47.4738408991706,30,48.8099598274692,28,52.3614581030208,6,87.7061136273021,1,100,10,70.5747998751925,1,100,14,75.5583987616528,"GB","GBR"
"United Kingdom",2020,5,65.2256993056136,36,34.4951962924502,28,55.4402680699006,15,48.9139770271945,37,25.4488112862396,6,91.4251690991867,36,28.9994111397435,10,70.1353110807781,27,48.6228164807869,28,49.6491369305459,23,51.4196125221283,7,86.7667971331271,1,100,9,67.5097736953681,1,100,25,46.0660124346808,"GB","GBR"
"United Kingdom",2018,4,70.4435190722057,36,29.1645205553167,20,74.3492639767103,15,49.1416740994227,37,25.8547665033518,6,88.2829692461243,36,28.4708227026341,10,69.9587627149608,27,47.7278088855509,29,49.4044599289792,23,52.8246030115111,6,86.717295246791,1,100,9,67.8659933356813,1,100,30,34.5541570556375,"GB","GBR"
"United Kingdom",2016,8,77.8941961702483,37,25.3823315802592,23,67.1601632213272,15,49.0722436003568,37,21.9767402035829,5,88.431671456773,36,26.1224456884072,10,69.2053315678677,28,48.3335342608746,34,39.2409178000784,25,53.1114250349422,6,87.7133720801141,1,100,10,70.5303845009052,1,100,13,75.5400063690656,"GB","GBR"
"United States",2016,36,22.1170264780927,14,41.8821243380549,20,68.317695612179,1,100,21,50.8248816396201,11,82.9877521423133,34,31.7986846583886,10,69.2053315678677,16,65.1003159676678,27,47.9191819151719,28,51.5751111798458,18,73.302545056652,34,49.0973697136823,36,31.7754631949815,22,58.936805345262,15,63.3667087678125,"US","USA"
"United States",2014,37,19.9094525031824,16,45.6155677454892,22,73.6420544918167,2,91.9572667508684,23,50.3937173434907,10,83.0669446032787,34,31.0982393674998,11,69.2053315678677,16,64.1109396353787,29,50.3224466395357,30,52.1892814549165,23,71.448824636215,34,49.3670026387178,36,31.4689970473611,22,60.2899930459203,18,63.2018038452159,"US","USA"
"United States",2015,36,20.0105630392552,15,44.3897493152741,23,69.7763424814089,1,100,22,50.646824810144,11,83.0388092048504,35,31.6087387334615,10,69.2053315678677,15,64.1109396353787,29,50.3421564238122,29,50.2960187518192,18,73.2951504956262,34,49.0973697136823,36,31.7224539843988,22,59.9079258700683,16,63.3715731470027,"US","USA"
"United States",2019,25,45.5061889442261,6,57.2301799407192,23,70.1499928601043,1,100,26,53.0480392175113,11,82.8347741303772,35,34.2254209140973,10,69.9587627149608,14,64.4968040195217,28,50.3522665489179,28,49.7806619412115,20,72.4324876166393,26,77.2905348777593,36,26.0396416083556,25,56.2515394088841,11,57.5025953848451,"US","USA"
"United States",2020,26,41.6954218432222,6,56.9524315603019,17,69.5115989743154,1,100,26,52.984023383678,12,87.3899545576275,35,34.414701324907,10,70.1353110807781,14,65.2812017352521,27,50.4326606812557,27,49.7236945533008,20,72.3509852674788,28,76.5057267183676,36,25.9338214811221,25,55.8662380210251,9,57.4186809264855,"US","USA"
"United States",2017,35,30.0693739700412,15,44.6178135952616,22,74.6030862296637,1,100,23,55.5485996950629,11,82.7917387542784,34,32.6338548058211,10,69.2053315678677,14,64.3130633197506,29,51.1291133171871,28,50.7835649801849,18,73.3011816043705,34,48.7780043900521,35,35.4550745460051,24,57.520525797879,12,62.9464961008364,"US","USA"
"United States",2018,23,50.2310831378861,6,54.6171175480501,22,73.5240370923062,1,100,25,54.9866038683712,11,82.7690724207711,35,33.3495661016168,10,69.9587627149608,14,64.2844659801546,28,50.3964900415638,28,51.0366671760191,19,72.2877901052627,26,77.2905348777593,36,26.0391734607314,24,56.2763666107644,26,43.0385083687993,"US","USA"
"United States",2021,26,40.377819684127,8,47.6000110015479,15,68.9470886845712,1,100,24,54.773010094504,12,87.4045982776996,35,35.0019348239061,10,69.9587627149608,14,65.1733728175226,27,50.6303572949813,24,52.178408502412,23,72.7825844379752,28,76.4835503229088,36,25.9386431895907,25,55.8662380210251,8,57.2672450807713,"US","USA"
