"ISO_2","ISO_3","country","year","corporate_rate","loss_carryback","loss_carryforward","machines_cost_recovery","buildings_cost_recovery","intangibles_cost_recovery","inventory","allowance_corporate_equity","patent_box","r_and_d_credit","digital_services_tax","corporate_alt_minimum","corporate_surtax","corporate_other_rev","top_income_rate","threshold_top_income_rate","tax_wedge","personal_surtax","personal_other_rev","capital_gains_rate","dividends_rate","vat_rate","vat_threshold","vat_base","property_tax","property_tax_collections","net_wealth","estate_or_inheritance_tax","transfer_tax","asset_tax","capital_duties","financial_transaction_tax","dividends_exemption","capital_gains_exemption","country_limitations","dividends_withholding_tax","interest_withholding_tax","royalties_withholding_tax","tax_treaties","cfc_rules","thin_capitalization_rules","minimum_tax"
"IT","ITA","Italy",2019,0.278064,0,80,0.869865253929667,0.576669379707147,0.965116279069767,1,1,1,0.09,0,2,0,4.097,0.52765573,2.689386,1.258892789,0,0,0.26,0.26,22,90380.96271,0.386312509,0,0.5609971914832,0.5,1,1,0,1,1,0.95,0.95,1,0.26,0.26,0.225,100,0.666666666666667,1,0
"JP","JPN","Japan",2019,0.2974,0.5,5,0.859028659709284,0.278958448750364,0.787075165170195,0.5,0,0,0.0875,0,1,1,0.216,0.56077165,8.493955,1.065550004,1,0,0.204,0.2032,8,100407.5684,0.718335659,0.5,0.802886490134588,0,1,1,1,1,0,0.95,0,0,0.2,0.2,0.2,69,0.333333333333333,0.5,0
"KR","KOR","Korea",2019,0.275,0.5,6,0.921720532319392,0.547953910556565,0.737888702767901,1,0,1,0.1275,0,4,0,0,0.47531497,12.244843,1.286149653,1,0,0,0.4028,10,27364.38899,0.687587947,0,0.343298845612978,0,1,1,0,1,1,0,0,1,0.22,0.22,0.22,93,0.5,1,0
"LT","LTU","Lithuania",2019,0.15,0,70,0.905263157894737,0.826923076923077,0.966194331983806,1,0,1,0.28,0,2,0,0,0.3398,0.408492,1.148205026,0,0,0.2,0.15,21,97563.0908,0.527625004,0.5,0.207964549544714,0,1,0,0,0,0,1,1,1,0.15,0.1,0.1,54,0.333333333333333,1,0
"LU","LUX","Luxembourg",2019,0.2494,0,17,0.873417350634541,0.479318672008477,0.869865253929667,1,0,1,-0.01,0,1,1,0.125,0.4718,3.587221,1.406780402,1,0,0,0.21,17,33690.37646,0.767219307,0.5,0.0469662152183834,0,1,1,1,0,0,1,1,0,0.15,0,0,82,0.333333333333333,1,0
"LV","LVA","Latvia",2019,0.2,100,100,1,1,1,1,1,0,0,0,0,0,0,0.318,4.625039,1.115438894,0,0,0.2,0,21,79773.92071,0.540516274,0.5,0.453668893081021,0,0,1,0,0,0,1,1,1,0,0,0,61,0.333333333333333,1,0
"MX","MEX","Mexico",2019,0.3,0,10,0.737888702767901,0.547953910556565,0.737888702767901,1,0,0,0.055,0,0,0,1.379,0.35,28.201692,1.212475642,0,13.258,0.1,0.17142857,16,0,0.298450306,0.5,0.0909555662076681,0,0,1,0,0,0,0,0,0,0.1,0.35,0.35,59,0.666666666666667,0.5,0
"NL","NLD","Netherlands",2019,0.25,1,6,0.813463195231154,0.338474732816403,0.869865253929667,1,0,1,0.215,0,1,0,0,0.540309,1.392983,1.40706677,0,0,0.3,0.25,21,1650.193361,0.519348068,0.5,0.499389055007957,0,1,1,1,0,0,1,1,0,0.15,0,0,97,0.333333333333333,1,0
"NO","NOR","Norway",2019,0.22,0,100,0.781818181818182,0.373913043478261,0.737888702767901,0,0,0,0.22,0,0,0,0,0.464,1.628185,1.244532076,0,0,0.3168,0.3168,25,4916.693512,0.572986754,0.5,0.194589586595361,1,0,1,0,0,0,0.97,1,1,0.25,0,0,87,0.5,1,0
"NZ","NZL","New Zealand",2019,0.28,0,100,0.731914893617021,0,0.547953910556565,0.5,0,0,-0.02,0,0,0,3.133,0.33,1.14233,1.422681954,0,0,0,0.06944444,15,40813.16143,0.974678446,0.5,1.20794683269831,0,0,0,0,0,0,1,1,0,0.3,0.15,0.15,40,0.333333333333333,0.5,0
"PL","POL","Poland",2019,0.19,0,2.5,0.737888702767901,0.338474732816403,0.869865253929667,1,0,1,0.195,0,1,0,0,0.39892022,1.836534,1.035992664,0,0,0.19,0.19,23,111214.7262,0.489149209,0.5,0.876637662337195,0,1,1,1,1,1,1,0,1,0.19,0.2,0.2,85,0.5,1,0
"PT","PRT","Portugal",2019,0.315,0,3.5,0.888411247396436,0.547953910556565,0.547953910556565,0.5,1,1,0.35,0,4,0,0.42,0.5817,15.037109,1.257798413,0,0,0.28,0.28,23,16886.44373,0.509639064,0.5,0.394070422497757,0,1,1,1,0,0,1,1,1,0.25,0.25,0.25,77,0.666666666666667,1,0
"SE","SWE","Sweden",2019,0.214,0,100,0.86,0.479318672008477,0.86,0,0,0,0.05,0,0,0,0,0.6019,1.50956,1.207321908,0,0.041,0.3,0.3,25,3296.890966,0.58742907,0.5,0.344638938310206,0,0,1,1,0,0,1,1,0,0.3,0,0,81,0.666666666666667,1,0
"SI","SVN","Slovenia",2019,0.19,0,50,0.869865253929667,0.391406012913837,0.737888702767901,0.5,0,0,0.19,0,1,0,0.018,0.6105,4.868058,1.318137155,0,0,0,0.25,22,83256.73714,0.585390984,0,0.253015416804209,0,1,1,1,0,0,0.95,0.475,1,0.15,0.15,0.15,59,0.333333333333333,0.5,0
"SK","SVK","Slovak Republic",2019,0.21,0,4,0.873879108036537,0.547953910556565,0.869865253929667,0.5,0,1,0.245,0,0,0,0.62,0.3505,3.269759,1.110397978,0,0,0,0.07,20,100763.365,0.51505048,0.5,0.225930007889627,0,0,0,1,0,0,1,1,1,0.35,0.19,0.19,70,0.833333333333333,1,0
"TR","TUR","Turkey",2019,0.22,0,5,0.864149148541634,0.431068736527055,0.69441435606903,0.5,1,1,0.055,0,0,0,0,0.455,2.880756,1.188029733,0,0,0,0.175,18,0,0.405748231,0.5,0.0988879049696244,0,1,1,0,1,1,1,1,0,0.15,0.1,0.2,85,0.666666666666667,0.5,0
"US","USA","United States",2019,0.25886141,5,100,1,0.34958311169213,0.632751338890881,1,0,1,0.0675,0,2,0,0,0.46,9.299292,1.240431441,0,0,0.2891,0.28913494,7.4,0,0.351718325,0.5,1.59970221681495,0,1,1,1,0,0,1,0,0,0.3,0.3,0.3,66,0.333333333333333,1,1
"AT","AUT","Austria",2020,0.25,1,75,0.884365027341364,0.338474732816403,0.737888702767901,1,0,0,0.17,1,2,0,0.691,0.55,22.659401,1.096856446,0,0,0.275,0.275,20,46065.48142,0.597775325,0,0.0892523790026802,0,0,1,1,0,0,1,1,0,0.275,0,0.2,89,0.666666666666667,0.5,0
"AU","AUS","Australia",2020,0.3,0,100,0.851484971473245,0.479318672008477,0.547953910556565,0.5,0,0,0.1375,0,2,0,0,0.47,2.050567,1.413941075,0,0,0.235,0.24285714,10,52090.17017,0.471042393,1,0.791838813178023,0,0,1,1,0,0,1,1,0,0.3,0.1,0.3,45,0.333333333333333,0.5,0
"BE","BEL","Belgium",2020,0.25,1,70,0.737888702767901,0.547953910556565,1.00486525392967,1,1,1,0.15,0,1,2,0.035,0.60215738,1.046545,1.287315157,0,0,0,0.3,21,33101.84112,0.471506237,0.5,0.5339284494976,0,1,1,1,0,1,1,1,0,0.3,0.3,0.3,95,0.333333333333333,1,0
"CA","CAN","Canada",2020,0.2625,3,20,1,0.635714285714286,0.518965517241379,0.5,0,0,0.2125,0,1,0,1.192,0.535296,3.198852,1.260849508,0,0,0.2675,0.39344076,12.4,25130.19535,0.493476576,0.5,1.45283290558111,0,0,1,1,1,0,1,0.5,1,0.25,0.25,0.25,96,0.333333333333333,0.5,0
"CH","CHE","Switzerland",2020,0.21148581,0,7,0.86,0.554838709677419,0.905263157894737,1,0,1,-0.01,0,0,0,5.783,0.41734127,3.268144,1.362259085,0,0,0,0.22285,7.7,87121.21872,0.679876834,0.5,0.0665997883264517,1,1,1,1,1,1,1,1,0,0.35,0.35,0,94,0,0.5,0
"CL","CHL","Chile",2020,0.27,0,100,1,1,1,0.5,0,0,0.285,0,1,0,6.938,0.35,7.621059,1.228809169,0,0,0.35,0.2390411,19,0,0.658907364,0.5,0.416129002251736,0,1,0,1,0,0,0,0,1,0.35,0.35,0.15,33,0.666666666666667,0.5,0
"CO","COL","Colombia",2020,0.32,0,12,0.737888702767901,0.305956530933891,0.869865253929667,0.5,0,0,0.295,0,3,0,1.647,0.39000005,64.10572,0,0,9.56,0.1,0.1,19,0,0.382286462,0.5,0.468860098582933,1,1,1,0,0,1,0,0,0,0.1,0.2,0.2,10,0.666666666666667,0.5,0
"CR","CRI","Costa Rica",2020,0.3,0,3,0.822456690745778,0.278958448750364,0.737888702767901,0.5,0,0,-0.02,0,5,0,3.601,0.33445205,6.665202,1.063505575,0,29.863,0.15,0.15,13,0,0.412818504,0.5,0.193978028173937,0,0,1,1,1,1,1,1,0,0.15,0.15,0.25,3,0,0,0
"CZ","CZE","Czech Republic",2020,0.19,0,5,0.972093023255814,0.543222830616488,0.841318847888109,0.5,0,0,0.18,0,0,0,0,0.15,2e-06,1.106320604,0,0,0,0.15,21,80365.3473,0.606174376,0.5,0.0886674210757596,0,1,0,0,0,0,1,1,1,0.15,0.15,0.15,89,0.333333333333333,1,0
"DE","DEU","Germany",2020,0.29830331,1,60,0.847117028387074,0.391406012913837,0.869865253929667,1,0,0,-0.02,0,0,1,0,0.47475,5.348707,1.096923477,1,0,0.26375,0.26375,19,29842.56689,0.56660055,0.5,0.195869453422584,0,1,1,0,0,0,0.95,0.95,0,0.26375,0,0.15825,95,0.333333333333333,1,0
"DK","DNK","Denmark",2020,0.22,0,60,0.826923076923077,0.479318672008477,0.81340644290143,0,0,0,-0.005,0,0,0,1.368,0.558952,1.290873,1.240878511,0,0,0.42,0.42,25,7497.884097,0.616493769,0.5,0.693913967682179,0,1,1,0,0,0,1,1,1,0.22,0.22,0.22,75,0.666666666666667,1,0
"EE","EST","Estonia",2020,0.2,100,100,1,1,1,1,1,0,0,0,1,0,0,0.2,0.362567,1.183162308,0,0,0.2,0,20,73454.472,0.74579307,1,0.120957148826803,0,0,0,0,0,0,1,1,1,0,0,0.1,58,0.333333333333333,1,0
"ES","ESP","Spain",2020,0.25,0,25,0.778563038959402,0.391406012913837,0.737888702767901,0.5,0,1,0.295,0,1,0,0,0.435,2.385347,1.233975159,0,0,0.23,0.23,21,0,0.446262784,0.5,0.553787753063345,1,1,1,0,1,0,1,1,1,0.19,0.19,0.24,93,0.333333333333333,1,0
"FI","FIN","Finland",2020,0.2,0,10,0.934782608695652,0.518965517241379,0.737888702767901,0,0,0,-0.005,0,0,0,0,0.5927723,1.847268,1.318663162,0,0,0.34,0.289,24,11801.31774,0.570480695,0.5,0.339829825342968,0,1,1,0,0,1,1,1,1,0.2,0,0.2,76,0.666666666666667,1,0
"FR","FRA","France",2020,0.32023,1,50,0.880275603755891,0.547953910556565,0.869865253929667,0.5,0,1,0.405,1,2,1,1.084,0.55572,15.013889,1.308917104,0,0,0.34,0.34,20,117259.4098,0.505610347,0.5,1.15457890881104,0.5,1,1,1,0,1,0.95,0.88,1,0.28,0,0.28,122,0.666666666666667,1,0
"GB","GBR","United Kingdom",2020,0.19,1,50,0.758823529411765,0.391406012913837,0.826923076923077,0,0,1,0.19,1,1,0,0,0.47,3.659439,1.375995636,0,0,0.2,0.381,20,124934.5931,0.454797451,0.5,1.81213741179431,0,1,1,1,0,1,1,1,0,0,0.2,0.2,130,0.5,1,0
"GR","GRC","Greece",2020,0.24,0,5,0.737888702767901,0.479318672008477,0.737888702767901,0.5,0,0,0.07,0,0,0,1.28,0.54,11.575702,1.244804066,0,0,0.15,0.05,24,17950.09873,0.440696975,0.5,1.1347238564114,0,1,1,1,1,0,1,1,1,0.05,0.15,0.2,57,0.333333333333333,1,0
"HU","HUN","Hungary",2020,0.09,0,2.5,0.816200383417959,0.278958448750364,0.737888702767901,0.5,0,1,0.19,1,1,0,0.047,0.335,0,1,0,0.168,0.15,0.15,27,85145.36627,0.593237285,0.5,0.277369935080025,0,1,1,1,0,0,1,1,0,0,0,0,81,0.333333333333333,1,0
"IE","IRL","Ireland",2020,0.125,1,100,0.787075165170195,0.479318672008477,0.646263719038607,0.5,0,1,0.26,0,1,0,0,0.52,1.325477,1.588106973,0,0,0.33,0.51,23,94185.96328,0.4894668,0.5,0.348987494569279,0,1,1,0,0,1,0,1,1,0.25,0.2,0.2,73,0.333333333333333,0,0
"IL","ISR","Israel",2020,0.23,0,100,0.869865253929667,0.391406012913837,0.787075165170195,0.5,0,1,-0.01,0,0,0,1.72,0.5,4.166414,1.699779488,0,0,0.28,0.33,17,27256.83774,0.640292761,0.5,1.16960680877391,0,0,1,0,0,0,1,1,0,0.3,0.23,0.23,58,0.333333333333333,0,0
"IS","ISL","Iceland",2020,0.2,0,10,0.86,0.602353618717047,0.812269350072009,0.5,0,0,0.24,0,1,0,4.049,0.4624,1.28079,1.273014079,0,9.474,0.22,0.22,24,14635.03469,0.54438811,0,0.962164501424064,0,1,0,1,0,0,1,1,0,0.2,0.12,0.2,45,0.666666666666667,1,0
"IT","ITA","Italy",2020,0.2781,0,80,0.869865253929667,0.576669379707147,0.965116279069767,1,1,1,0.07,1,1,0,4.14,0.52765573,2.654326,1.254713944,0,0,0.26,0.26,22,96898.21364,0.384862387,0,0.560240698521613,0.5,1,1,0,1,1,0.95,0.95,1,0.26,0.26,0.225,100,0.666666666666667,1,0
"JP","JPN","Japan",2020,0.2974,0.5,5,0.859028659709284,0.278958448750364,0.787075165170195,0.5,0,0,0.0875,0,1,1,0.215,0.56077165,8.469835,1.065286655,1,0,0.204,0.2032,10,98547.46166,0.718655474,0.5,0.794238962825182,0,1,1,1,1,0,0.95,0,0,0.2,0.2,0.2,70,0.333333333333333,1,0
"KR","KOR","Korea",2020,0.275,0.5,9,0.921720532319392,0.547953910556565,0.737888702767901,1,0,1,0.1275,0,4,0,0,0.48608539,11.903192,1.338026526,1,0,0,0.4028,10,34875.04284,0.68028758,0,0.351025650610022,0,1,1,0,1,1,0,0,1,0.22,0.22,0.22,93,0.5,1,0
"LT","LTU","Lithuania",2020,0.15,0,70,0.905263157894737,0.826923076923077,0.966194331983806,1,0,1,0.28,0,2,0,0,0.3898,8.833456,1.160962508,0,0,0.2,0.15,21,98948.72477,0.525758732,0.5,0.207916326977711,0,1,0,0,0,0,1,1,1,0.15,0.1,0.1,54,0.333333333333333,1,0
"LU","LUX","Luxembourg",2020,0.2494,0,17,0.873417350634541,0.479318672008477,0.869865253929667,1,0,1,-0.01,0,1,1,0.122,0.4718,3.526601,1.398281363,1,0,0,0.21,17,35513.17124,0.762652113,0.5,0.0454905365128309,0,1,1,1,0,0,1,1,0,0.15,0,0,83,0.333333333333333,1,0
"LV","LVA","Latvia",2020,0.2,100,100,1,1,1,1,1,0,0,0,0,0,0,0.318,4.904767,1.133295163,0,0,0.2,0,21,80850.71118,0.578938404,0.5,0.42229562437469,0,0,1,0,0,0,1,1,1,0,0,0,62,0.333333333333333,1,0
"MX","MEX","Mexico",2020,0.3,0,10,0.737888702767901,0.547953910556565,0.737888702767901,1,0,0,0.055,0,0,0,1.512,0.35,26.30794,1.179716997,0,13.404,0.1,0.17142857,16,0,0.318592174,0.5,0.0923609234953965,0,0,1,0,0,0,0,0,1,0.1,0.35,0.35,59,0.666666666666667,1,0
"NL","NLD","Netherlands",2020,0.25,1,6,0.813463195231154,0.338474732816403,0.869865253929667,1,0,1,0.225,0,1,0,0,0.514818,1.364903,1.448809814,0,0,0.3,0.2625,21,25479.75188,0.525719536,0.5,0.510140013590205,0,1,1,1,0,0,1,1,0,0.15,0,0,97,0.333333333333333,1,0
"NO","NOR","Norway",2020,0.22,2,100,0.781818181818182,0.373913043478261,0.737888702767901,0,0,0,0.22,0,0,0,0,0.464,1.574887,1.244086068,0,0,0.3168,0.3168,25,5034.849719,0.577145037,0.5,0.194295759818345,1,0,1,0,0,0,0.97,1,1,0.25,0,0,87,0.5,1,0
"NZ","NZL","New Zealand",2020,0.28,1,100,0.731914893617021,0.307142857142857,0.547953910556565,0.5,0,0,0.18,0,0,0,3.152,0.33,1.108116,1.404896639,0,0,0,0.06944444,15,41283.70298,0.967270535,0.5,1.20476756778816,0,0,0,0,0,0,1,1,0,0.3,0.15,0.15,40,0.333333333333333,0.5,0
"PL","POL","Poland",2020,0.19,0,2.5,0.737888702767901,0.338474732816403,0.869865253929667,1,1,1,0.195,1,1,0,0,0.36,17.06892,1.036523865,0,0,0.19,0.19,23,114294.6619,0.514898133,0.5,0.861688598378332,0,1,1,1,1,1,1,0,1,0.19,0.2,0.2,85,0.5,1,0
"PT","PRT","Portugal",2020,0.315,0,9.6,0.888411247396436,0.547953910556565,0.547953910556565,0.5,1,1,0.35,0,4,0,0.576,0.5817,14.351723,1.243190916,0,0,0.28,0.28,23,17640.07543,0.521948862,0.5,0.403824079379951,0,1,1,1,0,0,1,1,1,0.25,0.25,0.25,78,0.5,1,0
"SE","SWE","Sweden",2020,0.214,0,100,0.86,0.479318672008477,0.86,0,0,0,0.05,0,0,0,0,0.5228,1.544646,1.221577442,0,0.024,0.3,0.3,25,3430.193616,0.59002485,0.5,0.328688564407244,0,0,1,1,0,0,1,1,0,0.3,0,0,81,0.666666666666667,1,0
"SI","SVN","Slovenia",2020,0.19,0,63,0.869865253929667,0.391406012913837,0.737888702767901,0.5,0,0,0.19,0,1,0,0.014,0.6105,4.700871,1.15014745,0,0,0,0.275,22,88413.5775,0.601725163,0,0.249527906074537,0,1,1,1,0,0,0.95,0.475,1,0.15,0.15,0.15,59,0.333333333333333,0.5,0
"SK","SVK","Slovak Republic",2020,0.21,0,2.5,0.873879108036537,0.547953910556565,0.869865253929667,0.5,0,1,0.365,0,1,0,0.684,0.3505,3.182854,1.107642169,0,0,0,0.07,20,98557.75892,0.518918077,0.5,0.221560377226481,0,0,0,1,0,0,1,1,1,0.35,0.19,0.19,70,0.833333333333333,1,0
"TR","TUR","Turkey",2020,0.22,0,5,0.864149148541634,0.431068736527055,0.69441435606903,0.5,1,1,0.055,1,0,0,0,0.408,2.815569,1.166737163,0,0,0,0.2,18,0,0.400097412,0.5,0.0997900306464053,0,1,1,0,1,1,1,1,0,0.15,0.1,0.2,86,0.666666666666667,0.5,0
"US","USA","United States",2020,0.25766571,5,100,1,0.34958311169213,0.632751338890881,1,0,1,0.0675,0,2,0,0,0.46,9.23521,1.239444422,0,0,0.2887,0.28872019,7.4,0,0.353149419,0.5,1.58385143456545,0,1,1,1,0,0,1,0,0,0.3,0.3,0.3,66,0.333333333333333,1,1
"AT","AUT","Austria",2021,0.25,0,75,0.884365027341364,0.338474732816403,0.737888702767901,1,0,0,0.17,1,2,0,0.491,0.55,22.348941,1.105859579,0,0,0.275,0.275,20,46065.48142,0.604603888,0,0.092091193899705,0,0,1,1,0,0,1,1,0,0.275,0,0.2,89,0.666666666666667,1,0
"AU","AUS","Australia",2021,0.3,0,100,0.851484971473245,0.479318672008477,0.547953910556565,0.5,0,0,0.1375,0,2,0,0,0.47,1.98057,1.475142633,0,0,0.235,0.24285714,10,52090.17017,0.456369565,1,0.821779328320231,0,0,1,1,0,0,1,1,0,0.3,0.1,0.3,45,0.333333333333333,0.5,0
"BE","BEL","Belgium",2021,0.25,0,70,0.869865253929667,0.547953910556565,0.869865253929667,1,1,1,0.1525,0,1,0,0.036,0.60172491,1.0504,1.289029658,0,0,0,0.3,21,33101.84112,0.465563201,0.5,0.579828705220556,0.5,1,1,1,0,1,1,1,0,0.3,0.3,0.3,95,0.333333333333333,1,0
"CA","CAN","Canada",2021,0.2617,3,20,1,0.635714285714286,0.518965517241379,0.5,0,0,0.2125,0,1,0,1.32,0.535296,2.893114,1.295763925,0,0,0.2675,0.39344076,12.4,25130.19535,0.489666261,0.5,1.51971049871112,0,0,1,1,1,0,1,0.5,1,0.25,0.25,0.25,96,0.333333333333333,0.5,0
"CH","CHE","Switzerland",2021,0.19698516,0,7,0.86,0.554838709677419,0.905263157894737,1,0,1,-0.01,0,0,0,6.504,0.41694538,3.216664,1.349813838,0,0,0,0.22285,7.7,87121.21872,0.667284006,0.5,0.0719420090034365,1,1,1,1,1,1,1,1,0,0.35,0.35,0,94,0,0.5,0
"CL","CHL","Chile",2021,0.27,0,100,1,1,1,0.5,0,0,0.285,0,1,0,4.261,0.39999999,7.658949,1.229981226,0,0,0.4,0.2390411,19,0,0.641851482,0.5,0.443374578516004,0,1,0,1,0,0,0,0,1,0.35,0.35,0.15,33,0.666666666666667,0.5,0
"CO","COL","Colombia",2021,0.31,0,12,0.737888702767901,0.305956530933891,0.869865253929667,0.5,0,0,0.44,0,2,0,1.431,0.39000005,68.894177,0,0,9.507,0.1,0.1,19,0,0.391236901,0.5,0.504682511983515,1,1,1,0,0,1,0,0,0,0.1,0.2,0.2,10,0.666666666666667,0.5,0
"CR","CRI","Costa Rica",2021,0.3,0,3,0.822456690745778,0.278958448750364,0.737888702767901,0.5,0,0,-0.02,0,5,0,2.889,0.33445205,6.81783,1.064458192,0,29.864,0.15,0.15,13,0,0.433289071,0.5,0.215950382865553,0,0,1,1,1,1,1,1,0,0.15,0.15,0.25,3,0,0,0
"CZ","CZE","Czech Republic",2021,0.19,2,5,0.972093023255814,0.543222830616488,0.841318847888109,0.5,0,0,0.18,0,0,0,0,0.275,2e-06,1.102734108,0,0,0,0.23,21,80365.3473,0.608041297,0.5,0.0883871398076585,0,1,0,0,0,0,1,1,1,0.15,0.15,0.15,93,0.333333333333333,1,0
"DE","DEU","Germany",2021,0.29941208,1,60,0.847117028387074,0.391406012913837,0.869865253929667,1,0,0,0.185,0,0,1,0,0.47475,5.547725,1.094531801,1,0,0.26375,0.26375,19,29842.56689,0.568325762,0.5,0.201353669144861,0,1,1,0,0,0,0.95,0.95,0,0.26375,0,0.15825,95,0.333333333333333,1,0
"DK","DNK","Denmark",2021,0.22,0,60,0.826923076923077,0.479318672008477,0.81340644290143,0,0,0,0.065,0,0,0,5.878,0.558952,1.31176,1.243114247,0,0,0.42,0.42,25,7497.884097,0.609227866,0.5,0.716226324036393,0,1,1,0,0,0,1,1,1,0.22,0.22,0.22,75,0.666666666666667,1,0
"EE","EST","Estonia",2021,0.2,100,100,1,1,1,1,1,0,0,0,1,0,0,0.2,0.35402,1.178066228,0,0,0.2,0,20,73454.472,0.735848649,1,0.116152647199058,0,0,0,0,0,0,1,1,1,0,0,0.1,61,0.333333333333333,1,0
"ES","ESP","Spain",2021,0.25,0,25,0.778563038959402,0.391406012913837,0.737888702767901,0.5,0,1,0.295,1,1,0,0,0.455,2.501202,1.470520367,0,0,0.26,0.26,21,0,0.443469082,0.5,0.562151416061439,1,1,1,0,1,1,0.95,0.95,1,0.19,0.19,0.24,95,0.333333333333333,1,0
"FI","FIN","Finland",2021,0.2,0,10,0.934782608695652,0.518965517241379,0.737888702767901,0,0,0,0,0,0,0,0,0.59533255,1.822825,1.326999899,0,0,0.34,0.289,24,11801.31774,0.573221225,0.5,0.352941856082481,0,1,1,0,0,1,1,1,1,0.2,0,0.2,76,0.666666666666667,1,0
"FR","FRA","France",2021,0.284075,1,50,0.880275603755891,0.547953910556565,0.869865253929667,0.5,0,1,0.37,1,2,1,1.117,0.55572,15.601425,1.309853034,0,0,0.34,0.34,20,117259.4098,0.514809503,0.5,1.11848290947778,0.5,1,1,1,0,1,0.95,0.88,1,0.265,0,0.265,121,0.666666666666667,1,0
"GB","GBR","United Kingdom",2021,0.19,1,50,1.3,0.391406012913837,0.826923076923077,0,0,1,0.195,1,1,0,0,0.47,3.752071,1.402191548,0,0,0.2,0.381,20,124934.5931,0.456396363,0.5,1.88191187048967,0,1,1,1,0,1,1,1,0,0,0.2,0.2,130,0.5,1,0
"GR","GRC","Greece",2021,0.22,0,5,0.737888702767901,0.479318672008477,0.737888702767901,0.5,0,0,0.255,0,0,0,0.787,0.536248,12.430177,1.300227238,0,0,0.15,0.05,24,17950.09873,0.432673138,0.5,1.08486408377949,0,1,1,1,1,0,1,1,1,0.05,0.15,0.2,57,0.333333333333333,1,0
"HU","HUN","Hungary",2021,0.09,0,2.5,0.816200383417959,0.278958448750364,0.737888702767901,0.5,0,1,0.18,1,1,0,0.047,0.335,0,1,0,0.162,0.15,0.15,27,85145.36627,0.588046746,0.5,0.267845404792583,0,1,1,1,0,0,1,1,0,0,0,0,82,0.333333333333333,1,0
"IE","IRL","Ireland",2021,0.125,1,100,0.787075165170195,0.479318672008477,0.646263719038607,0.5,0,1,0.245,0,1,0,0,0.52,1.298036,1.568716778,0,0,0.33,0.51,23,94185.96328,0.501125198,0.5,0.286974623503238,0,1,1,0,0,1,0,1,1,0.25,0.2,0.2,73,0.333333333333333,0,0
"IL","ISR","Israel",2021,0.23,0,100,0.869865253929667,0.391406012913837,0.787075165170195,0.5,0,1,-0.01,0,0,0,1.781,0.5,4.05618,1.673895857,0,0,0.28,0.33,17,27256.83774,0.629111899,0.5,1.17696622061533,0,0,1,0,0,0,1,1,0,0.3,0.23,0.23,58,0.333333333333333,0,0
"IS","ISL","Iceland",2021,0.2,0,10,0.86,0.602353618717047,0.812269350072009,0.5,0,0,0.36,0,1,0,4.096,0.4625,1.242477,1.281221775,0,9.174,0.22,0.22,24,14635.03469,0.5020467,0,1.06990442246931,0,1,0,1,0,0,1,1,0,0.2,0.12,0.2,45,0.666666666666667,1,0
"IT","ITA","Italy",2021,0.2781,0,80,0.869865253929667,0.576669379707147,0.965116279069767,1,1,1,0.11,1,1,0,4.303,0.52765573,2.584444,1.270405202,0,0,0.26,0.26,22,96898.21364,0.390416714,0,0.578605645493308,0.5,1,1,0,1,1,0.95,0.95,1,0.26,0.26,0.225,100,0.666666666666667,1,0
"JP","JPN","Japan",2021,0.2974,NA,5,0.859028659709284,0.278958448750364,0.787075165170195,0.5,0,0,0.0875,0,1,1,0.22,0.56077165,8.577205,1.06716709,1,0,0.2032,0.2032,10,98547.46166,0.737215843,0.5,0.815262244948118,0,1,1,1,1,0,0.95,0,0,0.2042,0.2042,0.2042,71,0.333333333333333,1,0
"KR","KOR","Korea",2021,0.275,0.5,9,0.921720532319392,0.547953910556565,0.737888702767901,1,0,1,0.1275,0,4,0,0,0.49500071,11.736734,1.325083554,1,0,0,0.4395,10,34875.04284,0.694962801,0,0.393524930652075,0,1,1,0,1,1,0,0,1,0.22,0.22,0.22,94,0.5,1,0
